"date","num_casos","Population2020","daily_cases_per100k","daily_cases_per100k_mavg","location_google","provincia_iso"
2020-10-12,310,456439,67.9170710653559,50.5152777416979,"Leon","ES-LE"
2020-10-12,139,319914,43.4491769663097,37.2421516854083,"La Rioja","ES-LO"
2020-10-12,19,327946,5.79363675727101,7.84101215269761,"Lugo","ES-LU"
2020-10-12,1858,6779888,27.4045824945781,32.522661141305,"Community of Madrid","ES-M"
2020-10-12,149,1685920,8.83790452690519,12.2951097493187,"Malaga","ES-MA"
2020-10-12,72,87076,82.6863889016491,60.7023093127186,"Melilla","ES-ML"
2020-10-12,501,1511251,33.1513428278956,30.0602424273476,"Region of Murcia","ES-MU"
2020-10-12,519,661197,78.4940040562797,73.3086032928591,"Navarre","ES-NA"
2020-10-12,198,1018784,19.4349341960612,20.2762733387478,"Asturias","ES-O"
2020-10-12,83,306650,27.0666884069786,37.6417973026484,"Province of Ourense","ES-OR"
2020-10-12,89,160321,55.5136257882623,45.3554342315016,"Palencia","ES-P"
2020-10-12,137,1171543,11.6939796490611,9.40152065633589,"Balearic Islands","ES-PM"
2020-10-12,95,945408,10.0485716219875,9.20237611697807,"Pontevedra","ES-PO"
2020-10-12,77,582905,13.2096996937751,10.7834283214491,"Cantabria","ES-S"
2020-10-12,187,329245,56.7966104268858,47.077404364531,"Salamanca","ES-SA"
2020-10-12,432,1950219,22.1513583859044,29.5058437759334,"Seville","ES-SE"
2020-10-12,30,153478,19.5467754336126,25.4108080636964,"Segovia","ES-SG"
2020-10-12,13,88884,14.6258044192431,19.1260519328563,"Soria","ES-SO"
2020-10-12,376,727121,51.7107881631805,36.5629850956227,"Gipuzkoa","ES-SS"
2020-10-12,196,816772,23.9969048890021,26.0607786330999,"Tarragona","ES-T"
2020-10-12,51,134176,38.0097782017648,45.1432659875302,"Teruel","ES-TE"
2020-10-12,64,1044887,6.12506424139644,6.80866516119515,"Santa Cruz de Tenerife","ES-TF"
2020-10-12,197,703772,27.9920201428872,37.593343948243,"Toledo","ES-TO"
2020-10-12,335,2591875,12.9250060284543,12.6549312756209,"Valencia","ES-V"
2020-10-12,133,520649,25.5450409008756,34.4899209585399,"Valladolid","ES-VA"
2020-10-12,130,333940,38.929148948913,24.3841921987697,"Alava","ES-VI"
2020-10-12,324,972528,33.3152361680075,34.2259701373269,"Zaragoza","ES-Z"
2020-10-12,47,170588,27.5517621403616,23.9507719518037,"Zamora","ES-ZA"
2020-10-13,281,1879888,14.947699011856,12.9566989401192,"Alicante","ES-A"
2020-10-13,115,388270,29.6185644010611,20.8985646954071,"Albacete","ES-AB"
2020-10-13,64,727945,8.79187301238418,9.9889807216597,"Almeria","ES-AL"
2020-10-13,36,157664,22.8333671605439,21.1118037635188,"Avila","ES-AV"
2020-10-13,2327,5743402,40.5160565114544,29.5270493490991,"Barcelona","ES-B"
2020-10-13,146,672137,21.7217620812424,20.5315285425442,"Badajoz","ES-BA"
2020-10-13,365,1159443,31.4806333730938,23.5827523585525,"Biscay","ES-BI"
2020-10-13,161,357650,45.016077170418,42.2200475325038,"Burgos","ES-BU"
2020-10-13,135,1121815,12.0340697886906,10.034758723268,"A Coruna","ES-C"
2020-10-13,112,1244049,9.00286081979086,10.174151385631,"Cadiz","ES-CA"
2020-10-13,72,391850,18.3743779507465,18.3743779507465,"Caceres","ES-CC"
2020-10-13,35,84202,41.5667086292487,32.065746656849,"Ceuta","ES-CE"
2020-10-13,253,781451,32.3756703875227,29.1582124608124,"Cordoba","ES-CO"
2020-10-13,110,495045,22.2202022038401,18.2378802504246,"Ciudad Real","ES-CR"
2020-10-13,49,585590,8.3676292286412,10.1972857655161,"Castellon","ES-CS"
2020-10-13,94,196139,47.9251959069843,41.2244086373148,"Cuenca","ES-CU"
2020-10-13,29,1131065,2.56395521035484,3.67542347888305,"Las Palmas","ES-GC"
2020-10-13,325,781788,41.5713722901861,28.4695375947736,"Girona","ES-GI"
2020-10-13,516,919168,56.1377245508982,46.2219249209223,"Granada","ES-GR"
2020-10-13,72,261995,27.4814404855054,34.9515939508115,"Guadalajara","ES-GU"
2020-10-13,61,524278,11.6350485810963,10.5178659304524,"Huelva","ES-H"
2020-10-13,124,222687,55.6835378805229,44.6494727705575,"Huesca","ES-HU"
2020-10-13,242,631381,38.3286795136376,35.5456644131786,"Jaen","ES-J"
2020-10-13,152,438517,34.6622821920245,29.2870222656297,"Lleida","ES-L"
2020-10-13,218,456439,47.7610370717664,48.2931062920941,"Leon","ES-LE"
2020-10-13,154,319914,48.1379370705877,38.00128427372,"La Rioja","ES-LO"
2020-10-13,22,327946,6.70842150841907,7.71032861681932,"Lugo","ES-LU"
2020-10-13,2476,6779888,36.5197773178554,31.9031818814706,"Community of Madrid","ES-M"
2020-10-13,199,1685920,11.8036443010345,12.3544245448013,"Malaga","ES-MA"
2020-10-13,66,87076,75.7958564931784,64.6397564032733,"Melilla","ES-ML"
2020-10-13,536,1511251,35.4673049017006,30.7597575027009,"Region of Murcia","ES-MU"
2020-10-13,542,661197,81.9725437350744,76.3334204048545,"Navarre","ES-NA"
2020-10-13,213,1018784,20.9072776957628,20.4164965291956,"Asturias","ES-O"
2020-10-13,64,306650,20.8706994945377,31.81849945261,"Province of Ourense","ES-OR"
2020-10-13,126,160321,78.5923241496747,50.701850840323,"Palencia","ES-P"
2020-10-13,134,1171543,11.4379071020014,9.59662354933378,"Balearic Islands","ES-PM"
2020-10-13,94,945408,9.94279718386136,9.20237611697807,"Pontevedra","ES-PO"
2020-10-13,98,582905,16.8123450648047,11.7637399870354,"Cantabria","ES-S"
2020-10-13,206,329245,62.5673890264089,47.2943509284228,"Salamanca","ES-SA"
2020-10-13,664,1950219,34.0474582598159,30.0186067015331,"Seville","ES-SE"
2020-10-13,58,153478,37.7904325049844,26.0623672448168,"Segovia","ES-SG"
2020-10-13,18,88884,20.2511138112596,19.1260519328563,"Soria","ES-SO"
2020-10-13,454,727121,62.438026133202,40.3941415134875,"Gipuzkoa","ES-SS"
2020-10-13,235,816772,28.7717992291606,26.0607786330999,"Tarragona","ES-T"
2020-10-13,70,134176,52.1702838063439,46.5273755579026,"Teruel","ES-TE"
2020-10-13,73,1044887,6.98640140034281,6.71296103242333,"Santa Cruz de Tenerife","ES-TF"
2020-10-13,343,703772,48.7373751726411,38.3849964395937,"Toledo","ES-TO"
2020-10-13,463,2591875,17.8635157945503,13.2336628888353,"Valencia","ES-V"
2020-10-13,245,520649,47.0566542910867,34.3252912642271,"Valladolid","ES-VA"
2020-10-13,106,333940,31.7422291429598,24.9403228980399,"Alava","ES-VI"
2020-10-13,404,972528,41.5412204070217,35.1220148490767,"Zaragoza","ES-Z"
2020-10-13,74,170588,43.3793701784416,24.7044675726646,"Zamora","ES-ZA"
2020-10-14,353,1879888,18.7777144170291,14.0053936343928,"Alicante","ES-A"
2020-10-14,113,388270,29.1034589332166,22.4806743466439,"Albacete","ES-AB"
2020-10-14,105,727945,14.4241666609428,10.1656031705692,"Almeria","ES-AL"
2020-10-14,45,157664,28.5417089506799,22.4709327611702,"Avila","ES-AV"
2020-10-14,2540,5743402,44.2246598792841,31.8850345890069,"Barcelona","ES-B"
2020-10-14,171,672137,25.4412418896743,20.9991202898899,"Badajoz","ES-BA"
2020-10-14,321,1159443,27.6857077062003,24.3220235923629,"Biscay","ES-BI"
2020-10-14,244,357650,68.2231231651055,45.5353398174592,"Burgos","ES-BU"
2020-10-14,138,1121815,12.3014935617727,10.4422616155834,"A Coruna","ES-C"
2020-10-14,193,1244049,15.513858376961,10.7597966685511,"Cadiz","ES-CA"
2020-10-14,135,391850,34.4519586576496,21.2544887803278,"Caceres","ES-CC"
2020-10-14,45,84202,53.4429110947483,35.6286073964989,"Ceuta","ES-CE"
2020-10-14,346,781451,44.2766085141615,31.0045945664814,"Cordoba","ES-CO"
2020-10-14,100,495045,20.2001838216728,18.2667376558841,"Ciudad Real","ES-CR"
2020-10-14,113,585590,19.2967776089073,11.441452210591,"Castellon","ES-CS"
2020-10-14,134,196139,68.3188962929351,44.501967627914,"Cuenca","ES-CU"
2020-10-14,34,1131065,3.00601645351947,3.5491202665503,"Las Palmas","ES-GC"
2020-10-14,428,781788,54.7462995083066,32.6358113891307,"Girona","ES-GI"
2020-10-14,765,919168,83.2274404679014,49.7499602124654,"Granada","ES-GR"
2020-10-14,101,261995,38.5503540143896,34.4063272745118,"Guadalajara","ES-GU"
2020-10-14,76,524278,14.496126101038,11.1173297917735,"Huelva","ES-H"
2020-10-14,176,222687,79.0346989271938,49.5891414535071,"Huesca","ES-HU"
2020-10-14,374,631381,59.2352319756217,38.4644363478063,"Jaen","ES-J"
2020-10-14,186,438517,42.4156874191879,31.1113529073152,"Lleida","ES-L"
2020-10-14,272,456439,59.5917526766994,49.764121195353,"Leon","ES-LE"
2020-10-14,145,319914,45.3246810080209,39.4748945922074,"La Rioja","ES-LO"
2020-10-14,23,327946,7.01334975880175,6.92622740154956,"Lugo","ES-LU"
2020-10-14,2265,6779888,33.407631512497,31.3153087063217,"Community of Madrid","ES-M"
2020-10-14,319,1685920,18.9214197589447,13.2017787659811,"Malaga","ES-MA"
2020-10-14,71,87076,81.5379668335707,68.5772034938281,"Melilla","ES-ML"
2020-10-14,619,1511251,40.959443533867,32.0169940570523,"Region of Murcia","ES-MU"
2020-10-14,568,661197,85.9048059806684,78.1267048355375,"Navarre","ES-NA"
2020-10-14,277,1018784,27.189276627823,20.2201840625687,"Asturias","ES-O"
2020-10-14,78,306650,25.4361650089679,31.81849945261,"Province of Ourense","ES-OR"
2020-10-14,100,160321,62.3748604362498,53.3750591447337,"Palencia","ES-P"
2020-10-14,183,1171543,15.6204253706437,10.5599440835109,"Balearic Islands","ES-PM"
2020-10-14,131,945408,13.8564513945302,9.67080577153689,"Pontevedra","ES-PO"
2020-10-14,126,582905,21.6158722261775,13.6263321516493,"Cantabria","ES-S"
2020-10-14,114,329245,34.6246715971389,44.5174349106072,"Salamanca","ES-SA"
2020-10-14,814,1950219,41.7389021438105,32.3553406053371,"Seville","ES-SE"
2020-10-14,53,153478,34.5326365993823,25.690047712748,"Segovia","ES-SG"
2020-10-14,22,88884,24.7513613248729,19.2867750583425,"Soria","ES-SO"
2020-10-14,390,727121,53.6361898501075,42.8107171001407,"Gipuzkoa","ES-SS"
2020-10-14,288,816772,35.2607582042479,27.3725627924841,"Tarragona","ES-T"
2020-10-14,72,134176,53.660863343668,48.5503049299854,"Teruel","ES-TE"
2020-10-14,67,1044887,6.4121766277119,6.54889681167164,"Santa Cruz de Tenerife","ES-TF"
2020-10-14,338,703772,48.0269178086085,40.0088989859541,"Toledo","ES-TO"
2020-10-14,570,2591875,21.9918013021461,14.5840366530022,"Valencia","ES-V"
2020-10-14,243,520649,46.6725183376901,35.5600139715734,"Valladolid","ES-VA"
2020-10-14,110,333940,32.9400491106187,27.2076249796798,"Alava","ES-VI"
2020-10-14,483,972528,49.6643798430482,37.0022398179942,"Zaragoza","ES-Z"
2020-10-14,100,170588,58.6207705114076,29.6453610871976,"Zamora","ES-ZA"
2020-10-15,342,1879888,18.1925731745721,14.4917447969545,"Alicante","ES-A"
2020-10-15,102,388270,26.2703788600716,23.8420245116616,"Albacete","ES-AB"
2020-10-15,109,727945,14.9736587242168,10.6169716511157,"Almeria","ES-AL"
2020-10-15,34,157664,21.5648467627359,22.2897155614834,"Avila","ES-AV"
2020-10-15,2728,5743402,47.4979811616878,33.854996941335,"Barcelona","ES-B"
2020-10-15,228,672137,33.921655852899,23.039520641944,"Badajoz","ES-BA"
2020-10-15,346,1159443,29.8419154714807,26.601443229945,"Biscay","ES-BI"
2020-10-15,174,357650,48.6509156997064,45.0959637315013,"Burgos","ES-BU"
2020-10-15,162,1121815,14.4408837464288,10.8115611117443,"A Coruna","ES-C"
2020-10-15,191,1244049,15.3530930051791,11.48324084157,"Cadiz","ES-CA"
2020-10-15,69,391850,17.6087788694654,20.452432599938,"Caceres","ES-CC"
2020-10-15,43,84202,51.0676706016484,37.1555477134917,"Ceuta","ES-CE"
2020-10-15,255,781451,32.6316045407837,31.2056856869008,"Cordoba","ES-CO"
2020-10-15,155,495045,31.3102849235928,19.7961801452393,"Ciudad Real","ES-CR"
2020-10-15,85,585590,14.5152751925409,11.7829880974743,"Castellon","ES-CS"
2020-10-15,106,196139,54.0433060227696,46.6141723107446,"Cuenca","ES-CU"
2020-10-15,29,1131065,2.56395521035484,3.2459925569517,"Las Palmas","ES-GC"
2020-10-15,420,781788,53.7230041903943,36.4366225699477,"Girona","ES-GI"
2020-10-15,939,919168,102.157603397855,56.5418166988283,"Granada","ES-GR"
2020-10-15,102,261995,38.9320406877994,35.1697006213314,"Guadalajara","ES-GU"
2020-10-15,101,524278,19.2645886342742,12.2345124424174,"Huelva","ES-H"
2020-10-15,173,222687,77.6875165591166,54.2722039711087,"Huesca","ES-HU"
2020-10-15,387,631381,61.2942106271807,42.1751231484182,"Jaen","ES-J"
2020-10-15,179,438517,40.819398107713,32.4470235556921,"Lleida","ES-L"
2020-10-15,257,456439,56.3054427864402,51.2977324774739,"Leon","ES-LE"
2020-10-15,168,319914,52.5141131679139,42.3328055129102,"La Rioja","ES-LO"
2020-10-15,45,327946,13.7217712672208,7.88457333132371,"Lugo","ES-LU"
2020-10-15,2215,6779888,32.6701562031703,30.8622881591639,"Community of Madrid","ES-M"
2020-10-15,300,1685920,17.7944386447756,13.7440854675362,"Malaga","ES-MA"
2020-10-15,81,87076,93.0221875143553,71.8584094026236,"Melilla","ES-ML"
2020-10-15,565,1511251,37.3862449057106,33.4065713013353,"Region of Murcia","ES-MU"
2020-10-15,494,661197,74.7129826662855,78.9909382961075,"Navarre","ES-NA"
2020-10-15,259,1018784,25.422464428181,21.0334785671658,"Asturias","ES-O"
2020-10-15,93,306650,30.3277352030002,29.2096620157928,"Province of Ourense","ES-OR"
2020-10-15,107,160321,66.7411006667873,56.3155882795855,"Palencia","ES-P"
2020-10-15,135,1171543,11.523264617688,10.9135680770695,"Balearic Islands","ES-PM"
2020-10-15,118,945408,12.4813836988898,10.2298992302039,"Pontevedra","ES-PO"
2020-10-15,96,582905,16.4692359818495,14.7291827754339,"Cantabria","ES-S"
2020-10-15,172,329245,52.2407325851569,47.4679081795363,"Salamanca","ES-SA"
2020-10-15,954,1950219,48.9175831022054,33.5859716267763,"Seville","ES-SE"
2020-10-15,52,153478,33.8810774182619,25.4108080636964,"Segovia","ES-SG"
2020-10-15,44,88884,49.5027226497457,23.7870225719557,"Soria","ES-SO"
2020-10-15,323,727121,44.4217674912429,45.6202318065749,"Gipuzkoa","ES-SS"
2020-10-15,339,816772,41.5048508029168,29.2090606156221,"Tarragona","ES-T"
2020-10-15,73,134176,54.4061531123301,51.1055841368267,"Teruel","ES-TE"
2020-10-15,76,1044887,7.27351378665827,6.60358488525554,"Santa Cruz de Tenerife","ES-TF"
2020-10-15,382,703772,54.278942612096,41.1659295502358,"Toledo","ES-TO"
2020-10-15,573,2591875,22.107547624789,15.7414998794309,"Valencia","ES-V"
2020-10-15,230,520649,44.175634640612,36.9593663732325,"Valladolid","ES-VA"
2020-10-15,79,333940,23.6569443612625,26.7798321340874,"Alava","ES-VI"
2020-10-15,518,972528,53.2632479476169,39.4994136048378,"Zaragoza","ES-Z"
2020-10-15,75,170588,43.9655778835557,33.162607317882,"Zamora","ES-ZA"
2020-10-16,380,1879888,20.213970193969,15.540439491228,"Alicante","ES-A"
2020-10-16,98,388270,25.2401679243825,23.9891975024743,"Albacete","ES-AB"
2020-10-16,123,727945,16.8968809456758,11.6374569114817,"Almeria","ES-AL"
2020-10-16,49,157664,31.0787497462959,23.5582359592914,"Avila","ES-AV"
2020-10-16,2816,5743402,49.0301741023874,35.5563280638001,"Barcelona","ES-B"
2020-10-16,239,672137,35.5582269686091,24.7823626093235,"Badajoz","ES-BA"
2020-10-16,324,1159443,27.944452638034,27.1928602169934,"Biscay","ES-BI"
2020-10-16,250,357650,69.900740947854,49.7693275548721,"Burgos","ES-BU"
2020-10-16,190,1121815,16.9368389618609,11.9576629963815,"A Coruna","ES-C"
2020-10-16,206,1244049,16.5588332935439,11.8162548259755,"Cadiz","ES-CA"
2020-10-16,84,391850,21.4367742758709,20.9628319874588,"Caceres","ES-CC"
2020-10-16,40,84202,47.5048098619985,39.8701082770345,"Ceuta","ES-CE"
2020-10-16,327,781451,41.8452340581815,32.3939513984699,"Cordoba","ES-CO"
2020-10-16,177,495045,35.7543253643608,22.4799188529758,"Ciudad Real","ES-CR"
2020-10-16,102,585590,17.418330231049,12.8075957581243,"Castellon","ES-CS"
2020-10-16,96,196139,48.9448809262819,47.4881880415711,"Cuenca","ES-CU"
2020-10-16,31,1131065,2.74077970762069,3.0944287021524,"Las Palmas","ES-GC"
2020-10-16,519,781788,66.3862837495587,40.4384381882118,"Girona","ES-GI"
2020-10-16,984,919168,107.053335190085,63.3647571965703,"Granada","ES-GR"
2020-10-16,105,261995,40.0771007080288,34.5153806097717,"Guadalajara","ES-GU"
2020-10-16,123,524278,23.460835663522,14.1146490983791,"Huelva","ES-H"
2020-10-16,158,222687,70.9516047187308,57.3514779552851,"Huesca","ES-HU"
2020-10-16,365,631381,57.80978521685,44.4603631902585,"Jaen","ES-J"
2020-10-16,222,438517,50.6251753067726,35.8024888430779,"Lleida","ES-L"
2020-10-16,192,456439,42.0647665953172,51.1725397197498,"Leon","ES-LE"
2020-10-16,202,319914,63.1419694042774,45.8158844475167,"La Rioja","ES-LO"
2020-10-16,32,327946,9.75770401224592,8.23306276033249,"Lugo","ES-LU"
2020-10-16,2480,6779888,36.5787753426015,30.8011830621054,"Community of Madrid","ES-M"
2020-10-16,312,1685920,18.5062161905666,13.9728711072547,"Malaga","ES-MA"
2020-10-16,94,87076,107.951674399375,79.4051829928535,"Melilla","ES-ML"
2020-10-16,641,1511251,42.4151911231159,34.7677898263473,"Region of Murcia","ES-MU"
2020-10-16,520,661197,78.6452449118795,79.0989674786788,"Navarre","ES-NA"
2020-10-16,208,1018784,20.4164965291956,21.4541481385091,"Asturias","ES-O"
2020-10-16,97,306650,31.6321539214088,27.5325522349817,"Province of Ourense","ES-OR"
2020-10-16,79,160321,49.2761397446373,57.3848716013498,"Palencia","ES-P"
2020-10-16,113,1171543,9.64539927258325,10.9379559386943,"Balearic Islands","ES-PM"
2020-10-16,134,945408,14.1737747089087,11.0609841011953,"Pontevedra","ES-PO"
2020-10-16,109,582905,18.6994450210583,15.8810489824978,"Cantabria","ES-S"
2020-10-16,240,329245,72.8940454676609,51.6766715190382,"Salamanca","ES-SA"
2020-10-16,927,1950219,47.5331232030864,34.7140500630955,"Seville","ES-SE"
2020-10-16,51,153478,33.2295182371415,26.9931660749889,"Segovia","ES-SG"
2020-10-16,40,88884,45.0024751361325,26.1978694542486,"Soria","ES-SO"
2020-10-16,340,727121,46.7597552539399,47.4866926255347,"Gipuzkoa","ES-SS"
2020-10-16,400,816772,48.9732752836777,31.2904248151784,"Tarragona","ES-T"
2020-10-16,112,134176,83.4724540901503,53.9802732445232,"Teruel","ES-TE"
2020-10-16,71,1044887,6.79499314279917,6.45319268289982,"Santa Cruz de Tenerife","ES-TF"
2020-10-16,338,703772,48.0269178086085,40.6990575681572,"Toledo","ES-TO"
2020-10-16,598,2591875,23.0721003134796,17.1910847772917,"Valencia","ES-V"
2020-10-16,281,520649,53.971101452226,39.2641820936123,"Valladolid","ES-VA"
2020-10-16,63,333940,18.8656644906271,26.6942735649689,"Alava","ES-VI"
2020-10-16,545,972528,56.0395176282842,42.3344403157838,"Zaragoza","ES-Z"
2020-10-16,89,170588,52.1724857551528,37.6010370851743,"Zamora","ES-ZA"
2020-10-17,350,1879888,18.6181304418136,16.4219509733711,"Alicante","ES-A"
2020-10-17,91,388270,23.4372987869266,23.9524042547712,"Albacete","ES-AB"
2020-10-17,189,727945,25.963499989697,13.7373015818503,"Almeria","ES-AL"
2020-10-17,50,157664,31.7130099451999,24.8267563570994,"Avila","ES-AV"
2020-10-17,1958,5743402,34.0912929305662,36.8795856034952,"Barcelona","ES-B"
2020-10-17,263,672137,39.1289275847037,27.3753713900589,"Badajoz","ES-BA"
2020-10-17,339,1159443,29.2381772972022,28.8931840547573,"Biscay","ES-BI"
2020-10-17,217,357650,60.6738431427373,50.7279662878712,"Burgos","ES-BU"
2020-10-17,190,1121815,16.9368389618609,12.9636857617853,"A Coruna","ES-C"
2020-10-17,211,1244049,16.9607467229989,12.6660146482517,"Cadiz","ES-CA"
2020-10-17,102,391850,26.0303687635575,21.7648881678485,"Caceres","ES-CC"
2020-10-17,42,84202,49.8800503550985,41.9060286996916,"Ceuta","ES-CE"
2020-10-17,255,781451,32.6316045407837,32.0283311795256,"Cordoba","ES-CO"
2020-10-17,73,495045,14.7461341898211,21.7584837164875,"Ciudad Real","ES-CR"
2020-10-17,102,585590,17.418330231049,13.8565988392659,"Castellon","ES-CS"
2020-10-17,70,196139,35.6889756754139,46.6141723107446,"Cuenca","ES-CU"
2020-10-17,22,1131065,1.94506946992436,2.67762810145432,"Las Palmas","ES-GC"
2020-10-17,265,781788,33.896657405844,42.1378393411732,"Girona","ES-GI"
2020-10-17,743,919168,80.8339715917003,68.5713291025922,"Granada","ES-GR"
2020-10-17,61,261995,23.2828870779977,33.0976872513925,"Guadalajara","ES-GU"
2020-10-17,77,524278,14.6868646023674,14.0601523837135,"Huelva","ES-H"
2020-10-17,139,222687,62.4194497209087,59.9175396087654,"Huesca","ES-HU"
2020-10-17,282,631381,44.6639984415115,45.116521222074,"Jaen","ES-J"
2020-10-17,143,438517,32.6099102201283,36.2585715034993,"Lleida","ES-L"
2020-10-17,247,456439,54.1145695262675,51.6420125612153,"Leon","ES-LE"
2020-10-17,153,319914,47.8253530636359,47.8253530636359,"La Rioja","ES-LO"
2020-10-17,44,327946,13.4168430168381,9.19140869010665,"Lugo","ES-LU"
2020-10-17,1645,6779888,24.2629376768466,30.4429807690039,"Community of Madrid","ES-M"
2020-10-17,253,1685920,15.006643257094,14.294865711303,"Malaga","ES-MA"
2020-10-17,78,87076,89.5769213101199,82.6863889016491,"Melilla","ES-ML"
2020-10-17,653,1511251,43.2092352627062,37.064846087305,"Region of Murcia","ES-MU"
2020-10-17,455,661197,68.8145892978946,77.8026172878237,"Navarre","ES-NA"
2020-10-17,181,1018784,17.7662782297327,21.3840365432852,"Asturias","ES-O"
2020-10-17,71,306650,23.1534322517528,26.7405837273765,"Province of Ourense","ES-OR"
2020-10-17,97,160321,60.5036146231623,57.9195132622319,"Palencia","ES-P"
2020-10-17,171,1171543,14.5961351824047,11.8037250263724,"Balearic Islands","ES-PM"
2020-10-17,152,945408,16.0777145951801,12.0885072144211,"Pontevedra","ES-PO"
2020-10-17,132,582905,22.6451994750431,17.3270086892375,"Cantabria","ES-S"
2020-10-17,245,329245,74.4126714149038,56.2759386735453,"Salamanca","ES-SA"
2020-10-17,732,1950219,37.5342461538935,36.3915173482714,"Seville","ES-SE"
2020-10-17,37,153478,24.1076897014556,28.7616838523157,"Segovia","ES-SG"
2020-10-17,45,88884,50.627784528149,31.0195632188342,"Soria","ES-SO"
2020-10-17,385,727121,52.9485463904907,50.8659690556514,"Gipuzkoa","ES-SS"
2020-10-17,328,816772,40.1580857326157,33.8965026784883,"Tarragona","ES-T"
2020-10-17,70,134176,52.1702838063439,54.9385029470887,"Teruel","ES-TE"
2020-10-17,76,1044887,7.27351378665827,6.64460094044346,"Santa Cruz de Tenerife","ES-TF"
2020-10-17,260,703772,36.9437829296988,41.1659295502358,"Toledo","ES-TO"
2020-10-17,544,2591875,20.9886665059079,18.5800406490062,"Valencia","ES-V"
2020-10-17,273,520649,52.4345576386395,42.0354486145451,"Valladolid","ES-VA"
2020-10-17,93,333940,27.8493142480685,28.105989955424,"Alava","ES-VI"
2020-10-17,454,972528,46.6824605564056,43.9208801333079,"Zaragoza","ES-Z"
2020-10-17,81,170588,47.4828241142402,41.2020272737322,"Zamora","ES-ZA"
2020-10-18,359,1879888,19.0968823674602,17.9265998825462,"Alicante","ES-A"
2020-10-18,103,388270,26.5279315939939,25.939239630743,"Albacete","ES-AB"
2020-10-18,82,727945,11.2645872971172,14.4437913774883,"Almeria","ES-AL"
2020-10-18,52,157664,32.9815303430079,27.3637971527154,"Avila","ES-AV"
2020-10-18,1820,5743402,31.6885358190146,38.7525422339284,"Barcelona","ES-B"
2020-10-18,227,672137,33.7728766605618,29.6495676157858,"Badajoz","ES-BA"
2020-10-18,402,1159443,34.6718208657088,30.1992299011557,"Biscay","ES-BI"
2020-10-18,166,357650,46.4140919893751,53.4041660841605,"Burgos","ES-BU"
2020-10-18,190,1121815,16.9368389618609,14.3390080233499,"A Coruna","ES-C"
2020-10-18,150,1244049,12.0574028836485,13.3205593762212,"Cadiz","ES-CA"
2020-10-18,69,391850,17.6087788694654,21.8378023660657,"Caceres","ES-CC"
2020-10-18,41,84202,48.6924301085485,45.1295693688986,"Ceuta","ES-CE"
2020-10-18,140,781451,17.9153907282734,31.8272400591062,"Cordoba","ES-CO"
2020-10-18,84,495045,16.9681544102051,22.3067744202187,"Ciudad Real","ES-CR"
2020-10-18,90,585590,15.3691149097491,14.7836248179492,"Castellon","ES-CS"
2020-10-18,118,196139,60.1614161385548,50.9842509648769,"Cuenca","ES-CU"
2020-10-18,40,1131065,3.53648994531702,2.72814938638742,"Las Palmas","ES-GC"
2020-10-18,251,781788,32.1058905994976,44.4768000678299,"Girona","ES-GI"
2020-10-18,364,919168,39.6010304971452,71.1046760299998,"Granada","ES-GR"
2020-10-18,58,261995,22.1378270577683,31.5164138901233,"Guadalajara","ES-GU"
2020-10-18,99,524278,18.8831116316153,15.7767988956786,"Huelva","ES-H"
2020-10-18,134,222687,60.1741457741134,62.6119043449197,"Huesca","ES-HU"
2020-10-18,182,631381,28.8257011218266,45.501165585552,"Jaen","ES-J"
2020-10-18,138,438517,31.4697035690749,37.0078501599058,"Lleida","ES-L"
2020-10-18,216,456439,47.3228624197319,53.5825003059398,"Leon","ES-LE"
2020-10-18,142,319914,44.3869289871653,49.2543085239873,"La Rioja","ES-LO"
2020-10-18,49,327946,14.9414842687516,10.1933157985069,"Lugo","ES-LU"
2020-10-18,1484,6779888,21.8882671808148,30.3903039611948,"Community of Madrid","ES-M"
2020-10-18,191,1685920,11.3291259371738,14.5999132309278,"Malaga","ES-MA"
2020-10-18,65,87076,74.6474344250999,86.4597756967641,"Melilla","ES-ML"
2020-10-18,564,1511251,37.3200745607447,38.5584053022487,"Region of Murcia","ES-MU"
2020-10-18,543,661197,82.1237845906742,78.6668507483938,"Navarre","ES-NA"
2020-10-18,270,1018784,26.5021829946289,22.5198443859122,"Asturias","ES-O"
2020-10-18,74,306650,24.1317462905593,26.0883743681722,"Province of Ourense","ES-OR"
2020-10-18,104,160321,64.8698548536998,62.5530743232105,"Palencia","ES-P"
2020-10-18,220,1171543,18.778653451047,13.3279663779184,"Balearic Islands","ES-PM"
2020-10-18,115,945408,12.1640603845112,12.6778219411241,"Pontevedra","ES-PO"
2020-10-18,146,582905,25.0469630557295,19.2141086454911,"Cantabria","ES-S"
2020-10-18,261,329245,79.2722744460812,61.8297707091766,"Salamanca","ES-SA"
2020-10-18,534,1950219,27.3815402270207,37.0434587822481,"Seville","ES-SE"
2020-10-18,38,153478,24.759248882576,29.6924826824878,"Segovia","ES-SG"
2020-10-18,16,88884,18.000990054453,31.8231788462651,"Soria","ES-SO"
2020-10-18,514,727121,70.6897476486032,54.6578315615381,"Gipuzkoa","ES-SS"
2020-10-18,275,816772,33.6691267575284,36.0478286998785,"Tarragona","ES-T"
2020-10-18,90,134176,67.076079179585,57.2808422200266,"Teruel","ES-TE"
2020-10-18,64,1044887,6.12506424139644,6.71296103242333,"Santa Cruz de Tenerife","ES-TF"
