"date","orig_province","trips_internal","trips_not_internal","share_of_internal_trips","Nombre_Zona","location_google"
2021-02-04,11,2658987.28571429,43841.3628571428,98.42523,"Cadiz","Cadiz"
2021-02-04,12,1171106.58571429,51739.1185714286,95.9166242857143,"Castellon","Castellon"
2021-02-04,13,807615.985714286,33190.6428571429,96.14692,"Ciudad Real","Ciudad Real"
2021-02-04,14,1613673.71428571,55086.6071428571,96.7645671428571,"Cordoba","Cordoba"
2021-02-04,15,2486517.28571429,68873.2614285714,97.3537857142857,"A Coruna","A Coruna"
2021-02-04,16,242725.685714286,30231.2557142857,89.28519,"Cuenca","Cuenca"
2021-02-04,17,1475921.28571429,79803.7085714286,94.9686214285714,"Girona","Girona"
2021-02-04,18,1865497.85714286,43043.0528571429,97.7827671428571,"Granada","Granada"
2021-02-04,19,361641.714285714,73745.71,83.4682628571428,"Guadalajara","Guadalajara"
2021-02-04,20,1441160.57142857,46117.7114285714,97.0765971428571,"Gipuzkoa","Gipuzkoa"
2021-02-04,21,892404.757142857,24091.2085714286,97.45238,"Huelva","Huelva"
2021-02-04,22,437749.042857143,28562.4314285714,94.0183628571429,"Huesca","Huesca"
2021-02-04,23,1098698.08571429,34768.44,96.9888871428571,"Jaen","Jaen"
2021-02-04,24,960271.885714286,22233.5371428571,97.7713271428571,"Leon","Leon"
2021-02-04,25,850767.9,42043.2471428571,95.4152428571429,"Lleida","Lleida"
2021-02-04,26,572705.2,49330.0557142857,92.2709342857143,"La Rioja","La Rioja"
2021-02-04,27,658799.128571429,30792.0671428571,95.6422585714286,"Lugo","Lugo"
2021-02-04,28,14517772,264909.071428571,98.2522642857143,"Community of Madrid","Community of Madrid"
2021-02-04,29,3616541.85714286,48086.65,98.72539,"Malaga","Malaga"
2021-02-04,30,3253736,95378.4814285714,97.2441614285714,"Region of Murcia","Region of Murcia"
2021-02-04,31,1389386.21428571,63448.8142857143,95.7474485714286,"Navarre","Navarre"
2021-02-04,32,658218.114285714,23368.69,96.6639214285714,"Province of Ourense","Province of Ourense"
2021-02-04,33,2322008.14285714,20894.6785714286,99.1248342857143,"Asturias","Asturias"
2021-02-04,34,288620.214285714,19004.6171428571,93.9138685714286,"Palencia","Palencia"
2021-02-04,35,3078438,3290.79742857143,99.8932385714286,"Las Palmas","Las Palmas"
2021-02-04,35,3068824.28571429,3346.97085714286,99.8910728571429,"Las Palmas","Las Palmas"
2021-02-04,35,3059210.57142857,3403.14428571429,99.8889071428571,"Las Palmas","Las Palmas"
2021-02-04,36,2248111.28571429,66437.4842857143,97.1758157142857,"Pontevedra","Pontevedra"
2021-02-04,37,646531.885714286,18912.6357142857,97.2033357142857,"Salamanca","Salamanca"
2021-02-04,38,2693260.57142857,3001.28914285714,99.8892171428572,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2021-02-04,38,2769947.57142857,3129.24957142857,99.88746,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2021-02-04,38,2846634.57142857,3257.21,99.8857028571429,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2021-02-04,38,2836005.42857143,3247.77,99.8856071428571,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2021-02-04,39,1381442.48571429,35225.7828571429,97.58531,"Cantabria","Cantabria"
2021-02-04,40,235849.928571429,19830.63,92.3914428571429,"Segovia","Segovia"
2021-02-04,41,4061370,84877.4971428572,98.0174557142857,"Seville","Seville"
2021-02-04,42,147547.585714286,7576.76128571429,95.2361457142857,"Soria","Soria"
2021-02-04,43,1532083.42857143,70944.11,95.7041685714286,"Tarragona","Tarragona"
2021-02-04,44,182093.771428571,13870.3651428571,93.14772,"Teruel","Teruel"
2021-02-04,45,1066041.61428571,151284.047142857,87.8559,"Toledo","Toledo"
2021-02-04,46,5227241.28571429,104198.945714286,98.1194557142857,"Valencia","Valencia"
2021-02-04,47,1113024.14285714,37395.4785714286,96.84731,"Valladolid","Valladolid"
2021-02-04,48,2535729,77756.4142857143,97.1842071428571,"Biscay","Biscay"
2021-02-04,49,292852.428571429,20146.5157142857,93.6669885714286,"Zamora","Zamora"
2021-02-04,50,2106723.71428571,50557.0042857143,97.7231328571429,"Zaragoza","Zaragoza"
2021-02-04,51,223228.614285714,1992.45557142857,99.1077971428572,"Ceuta","Ceuta"
2021-02-04,52,205202.4,477.027571428571,99.7771571428571,"Melilla","Melilla"
2021-02-05,1,710603.457142857,61856.4414285714,92.3357485714286,"Alava","Alava"
2021-02-05,2,679336.171428571,39024.27,94.7412214285714,"Albacete","Albacete"
2021-02-05,3,3730286.42857143,107403.088571429,97.28937,"Alicante","Alicante"
2021-02-05,4,1477746.57142857,31515.9585714286,97.9580828571429,"Almeria","Almeria"
2021-02-05,5,236648.314285714,25146.1414285714,90.4210485714286,"Avila","Avila"
2021-02-05,6,1138803.04285714,27831.68,97.6497242857143,"Badajoz","Badajoz"
2021-02-05,7,2724726,4405.77471428571,99.8386457142857,"Balearic Islands","Balearic Islands"
2021-02-05,7,2730867.42857143,4602.10271428571,99.8318714285714,"Balearic Islands","Balearic Islands"
2021-02-05,7,2737008.85714286,4798.43071428571,99.8250971428571,"Balearic Islands","Balearic Islands"
2021-02-05,8,12391396.8571429,158547.472857143,98.7752271428571,"Barcelona","Barcelona"
2021-02-05,9,668715.142857143,37767.4,94.7642842857143,"Burgos","Burgos"
2021-02-05,10,575707.085714286,26421.8714285714,95.6727028571429,"Caceres","Caceres"
2021-02-05,11,2653597.57142857,44164.85,98.4108585714286,"Cadiz","Cadiz"
2021-02-05,12,1171997.72857143,51605.4871428571,95.9291042857143,"Castellon","Castellon"
2021-02-05,13,808311.7,33431.2785714286,96.1256328571428,"Ciudad Real","Ciudad Real"
2021-02-05,14,1615636.85714286,55005.1214285714,96.7726642857143,"Cordoba","Cordoba"
2021-02-05,15,2492072.14285714,69004.9414285714,97.3548757142857,"A Coruna","A Coruna"
2021-02-05,16,245140.057142857,30313.6042857143,89.3541014285714,"Cuenca","Cuenca"
2021-02-05,17,1476432.57142857,79815.3385714286,94.9695842857143,"Girona","Girona"
2021-02-05,18,1863911.42857143,43022.0628571428,97.7819014285714,"Granada","Granada"
2021-02-05,19,362390.385714286,74094.7442857143,83.4378557142857,"Guadalajara","Guadalajara"
2021-02-05,20,1441561.14285714,46105.6742857143,97.0781242857143,"Gipuzkoa","Gipuzkoa"
2021-02-05,21,887567.471428572,24142.4985714286,97.4327,"Huelva","Huelva"
2021-02-05,22,438652.814285714,29280.6771428571,93.8995285714286,"Huesca","Huesca"
2021-02-05,23,1097884.08571429,35082.5185714286,96.9628485714286,"Jaen","Jaen"
2021-02-05,24,958447.6,22206.9328571429,97.7695657142857,"Leon","Leon"
2021-02-05,25,853500.271428571,42466.8357142857,95.3885871428572,"Lleida","Lleida"
2021-02-05,26,574569.4,49392.05,92.28509,"La Rioja","La Rioja"
2021-02-05,27,658450.242857143,30810.4314285714,95.63782,"Lugo","Lugo"
2021-02-05,28,14571021.8571429,265698.985714286,98.2541571428571,"Community of Madrid","Community of Madrid"
2021-02-05,29,3592585.28571429,48207.3571428571,98.7130185714286,"Malaga","Malaga"
2021-02-05,30,3268277.42857143,96148.7242857143,97.2361757142857,"Region of Murcia","Region of Murcia"
2021-02-05,31,1395361.5,63674.8928571429,95.7516471428571,"Navarre","Navarre"
2021-02-05,32,656310.942857143,23374.7685714286,96.6534228571429,"Province of Ourense","Province of Ourense"
2021-02-05,33,2300865.85714286,20760.4614285714,99.1222157142857,"Asturias","Asturias"
2021-02-05,34,288355.585714286,19001.7757142857,93.9097814285714,"Palencia","Palencia"
2021-02-05,35,3052115.28571429,3615.20742857143,99.8816985714286,"Las Palmas","Las Palmas"
2021-02-05,35,3041693.42857143,3728.11357142857,99.8775785714286,"Las Palmas","Las Palmas"
2021-02-05,35,3031271.57142857,3841.01971428572,99.8734585714286,"Las Palmas","Las Palmas"
2021-02-05,36,2250309.71428571,66522.9628571429,97.1752257142857,"Pontevedra","Pontevedra"
2021-02-05,37,644553.157142857,18884.9657142857,97.1987357142857,"Salamanca","Salamanca"
2021-02-05,38,2823854.57142857,3367.07357142857,99.8808528571429,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2021-02-05,38,2811703.71428571,3486.37714285714,99.8760985714286,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2021-02-05,38,2799552.85714286,3605.68071428572,99.8713442857143,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2021-02-05,38,2798031.14285714,3734.42428571429,99.8666857142857,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2021-02-05,39,1374765.05714286,35187.39,97.5760571428572,"Cantabria","Cantabria"
2021-02-05,40,236736.914285714,20029.5714285714,92.3539228571429,"Segovia","Segovia"
2021-02-05,41,4050223.42857143,85103.24,98.0068314285714,"Seville","Seville"
2021-02-05,42,148515.485714286,7683.09157142857,95.2068628571429,"Soria","Soria"
2021-02-05,43,1532119.71428571,71381.0128571429,95.6812157142857,"Tarragona","Tarragona"
2021-02-05,44,183291.042857143,14126.0937142857,93.0821971428571,"Teruel","Teruel"
2021-02-05,45,1073122.32857143,151478.975714286,87.9105785714286,"Toledo","Toledo"
2021-02-05,46,5224447,104099.117142857,98.1201,"Valencia","Valencia"
2021-02-05,47,1114360.57142857,37444.7942857143,96.84723,"Valladolid","Valladolid"
2021-02-05,48,2534356.57142857,77802.1214285714,97.1811,"Biscay","Biscay"
2021-02-05,49,292447.014285714,20164.4785714286,93.6546585714286,"Zamora","Zamora"
2021-02-05,50,2187832.71428571,51585.1571428571,97.7810414285714,"Zaragoza","Zaragoza"
2021-02-05,51,223314.442857143,2070.306,99.0767314285714,"Ceuta","Ceuta"
2021-02-05,52,204723.814285714,463.117571428571,99.7825685714286,"Melilla","Melilla"
2021-02-06,1,707615.942857143,61306.2142857143,92.3980114285714,"Alava","Alava"
2021-02-06,2,683564.785714286,39346.0057142857,94.7139085714286,"Albacete","Albacete"
2021-02-06,3,3752427.71428571,108154.977142857,97.2803428571428,"Alicante","Alicante"
2021-02-06,4,1480324.71428571,31697.8857142857,97.9477214285714,"Almeria","Almeria"
2021-02-06,5,236697.485714286,24975.0385714286,90.4949285714286,"Avila","Avila"
2021-02-06,6,1137661.41428571,27813.6728571429,97.6495928571428,"Badajoz","Badajoz"
2021-02-06,7,2659114.42857143,4648.79671428571,99.8267971428571,"Balearic Islands","Balearic Islands"
2021-02-06,7,2579960.14285714,4404.69014285714,99.8318871428571,"Balearic Islands","Balearic Islands"
2021-02-06,7,2500805.85714286,4160.58357142857,99.8369771428571,"Balearic Islands","Balearic Islands"
2021-02-06,8,12422599.2857143,159092.708571429,98.7727085714286,"Barcelona","Barcelona"
2021-02-06,9,666798.757142857,37609.7357142857,94.7773514285714,"Burgos","Burgos"
2021-02-06,10,575056.957142857,26376.6185714286,95.6771728571428,"Caceres","Caceres"
2021-02-06,11,2655147.28571429,44088.7871428571,98.41485,"Cadiz","Cadiz"
2021-02-06,12,1180077.4,51951.36,95.9180928571429,"Castellon","Castellon"
2021-02-06,13,807846.6,33421.5457142857,96.1253371428571,"Ciudad Real","Ciudad Real"
2021-02-06,14,1615412.14285714,55047.44,96.7693014285714,"Cordoba","Cordoba"
2021-02-06,15,2509728.28571429,69400.2114285714,97.3551057142857,"A Coruna","A Coruna"
2021-02-06,16,246584.271428571,30396.4514285714,89.3723071428572,"Cuenca","Cuenca"
2021-02-06,17,1489581.42857143,80157.0585714286,94.9857128571429,"Girona","Girona"
2021-02-06,18,1865622.85714286,42879.5842857143,97.79231,"Granada","Granada"
2021-02-06,19,361939.271428571,73712.4157142857,83.51955,"Guadalajara","Guadalajara"
2021-02-06,20,1435786.57142857,45945.06,97.0837371428571,"Gipuzkoa","Gipuzkoa"
2021-02-06,21,886816.585714286,24223.7557142857,97.4204714285714,"Huelva","Huelva"
2021-02-06,22,439384.614285714,29374.2042857143,93.8844371428571,"Huesca","Huesca"
2021-02-06,23,1097996.04285714,35050.0257142857,96.9665985714286,"Jaen","Jaen"
2021-02-06,24,963249.685714286,22183.3814285714,97.7819528571429,"Leon","Leon"
2021-02-06,25,858791.471428572,42552.8157142857,95.40241,"Lleida","Lleida"
2021-02-06,26,571540.814285714,48931.2942857143,92.3401114285714,"La Rioja","La Rioja"
2021-02-06,27,663043.414285714,30908.32,95.6483642857143,"Lugo","Lugo"
2021-02-06,28,14565076.1428571,265392.514285714,98.2559342857143,"Community of Madrid","Community of Madrid"
2021-02-06,29,3573271.14285714,48240.9785714286,98.7070414285714,"Malaga","Malaga"
2021-02-06,30,3277011.71428572,96976.4614285715,97.2139114285714,"Region of Murcia","Region of Murcia"
2021-02-06,31,1388125.92857143,63160.5128571429,95.7756857142857,"Navarre","Navarre"
2021-02-06,32,659736.257142857,23456.4557142857,96.6543571428572,"Province of Ourense","Province of Ourense"
2021-02-06,33,2287635,20631.5757142857,99.1241757142857,"Asturias","Asturias"
2021-02-06,34,287624.785714286,18776.0542857143,93.9808742857143,"Palencia","Palencia"
2021-02-06,35,2949830.28571429,3641.79714285714,99.8775542857143,"Las Palmas","Las Palmas"
2021-02-06,35,2881329.28571429,3485.55814285714,99.8807271428572,"Las Palmas","Las Palmas"
2021-02-06,35,2812828.28571429,3329.31914285714,99.8839,"Las Palmas","Las Palmas"
2021-02-06,36,2263076.42857143,66777.3914285714,97.1780742857143,"Pontevedra","Pontevedra"
2021-02-06,37,645344.4,18887.8971428571,97.20103,"Salamanca","Salamanca"
2021-02-06,38,2735643.14285714,3593.90114285714,99.86959,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2021-02-06,38,2673255.14285714,3453.378,99.8724942857143,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2021-02-06,38,2610867.14285714,3312.85485714286,99.8753985714286,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2021-02-06,38,2550000.85714286,3043.58814285714,99.8829614285714,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2021-02-06,39,1363610.34285714,34793.6542857143,97.5946514285714,"Cantabria","Cantabria"
2021-02-06,40,237572.814285714,20093.2728571429,92.3491257142857,"Segovia","Segovia"
2021-02-06,41,4043343,85290.0342857143,97.9990571428571,"Seville","Seville"
2021-02-06,42,148555.828571429,7797.80428571429,95.1211585714286,"Soria","Soria"
2021-02-06,43,1540609.85714286,71748.1485714286,95.6740085714286,"Tarragona","Tarragona"
2021-02-06,44,184703.2,14174.9262857143,93.0993328571429,"Teruel","Teruel"
2021-02-06,45,1073518.48571429,151268.782857143,87.93425,"Toledo","Toledo"
2021-02-06,46,5263031.28571429,104679.018571429,98.11815,"Valencia","Valencia"
2021-02-06,47,1113823.45714286,37405.5514285714,96.85003,"Valladolid","Valladolid"
2021-02-06,48,2508241.71428571,77384.0328571429,97.1807342857143,"Biscay","Biscay"
2021-02-06,49,291688.814285714,20048.3328571429,93.6830514285714,"Zamora","Zamora"
2021-02-06,50,2190353.71428571,51612.5857142857,97.7815385714286,"Zaragoza","Zaragoza"
2021-02-06,51,221838.528571429,2060.001,99.0760142857143,"Ceuta","Ceuta"
2021-02-06,52,205855.242857143,461.739,99.7846828571429,"Melilla","Melilla"
2021-02-07,1,711791.671428571,61516.51,92.3956957142857,"Alava","Alava"
2021-02-07,2,682760.742857143,39404.0671428571,94.6947371428571,"Albacete","Albacete"
2021-02-07,3,3773381.14285714,108914.497142857,97.2668328571428,"Alicante","Alicante"
2021-02-07,4,1486212.57142857,32013.2328571429,97.9266385714286,"Almeria","Almeria"
2021-02-07,5,237989.7,25177.3814285714,90.4670542857143,"Avila","Avila"
2021-02-07,6,1147279.98571429,28068.08,97.6455057142857,"Badajoz","Badajoz"
2021-02-07,7,2367967.71428571,3882.88628571429,99.8399757142857,"Balearic Islands","Balearic Islands"
2021-02-07,7,2230248,3503.33357142857,99.8463585714286,"Balearic Islands","Balearic Islands"
2021-02-07,7,2092528.28571429,3123.78085714286,99.8527414285714,"Balearic Islands","Balearic Islands"
2021-02-07,8,12405387.4285714,158743.36,98.7751485714286,"Barcelona","Barcelona"
2021-02-07,9,670391.971428571,37879.8428571429,94.7561171428571,"Burgos","Burgos"
2021-02-07,10,582296.742857143,26691.6414285714,95.6742071428571,"Caceres","Caceres"
2021-02-07,11,2655678.14285714,44132.8042857143,98.4129442857143,"Cadiz","Cadiz"
2021-02-07,12,1183585.14285714,52356.0514285714,95.8826785714286,"Castellon","Castellon"
2021-02-07,13,809501.3,33447.4842857143,96.1305571428571,"Ciudad Real","Ciudad Real"
2021-02-07,14,1619921,54712.3157142857,96.8060828571429,"Cordoba","Cordoba"
2021-02-07,15,2504330.57142857,69509.3028571429,97.3416571428571,"A Coruna","A Coruna"
2021-02-07,16,248300.571428571,30574.5471428571,89.3569871428572,"Cuenca","Cuenca"
2021-02-07,17,1472688.7,79604.8628571429,94.96953,"Girona","Girona"
2021-02-07,18,1864473.71428571,42860.2514285714,97.79215,"Granada","Granada"
2021-02-07,19,363555.585714286,73975.4685714286,83.5112814285714,"Guadalajara","Guadalajara"
2021-02-07,20,1441648.85714286,46360.8285714286,97.0492814285714,"Gipuzkoa","Gipuzkoa"
2021-02-07,21,889054.257142857,24434.7728571429,97.3949842857143,"Huelva","Huelva"
2021-02-07,22,442202.714285714,29326.5114285714,93.93414,"Huesca","Huesca"
2021-02-07,23,1091852.97142857,34830.3185714286,96.9739185714286,"Jaen","Jaen"
2021-02-07,24,963458.171428571,22212.3542857143,97.7785485714286,"Leon","Leon"
2021-02-07,25,864525.757142857,42621.7957142857,95.4241157142857,"Lleida","Lleida"
2021-02-07,26,573752.4,48781.8742857143,92.4055414285714,"La Rioja","La Rioja"
2021-02-07,27,661909.071428571,30948.3757142857,95.6317057142857,"Lugo","Lugo"
2021-02-07,28,14650054.4285714,266409.142857143,98.2559885714286,"Community of Madrid","Community of Madrid"
2021-02-07,29,3568864.42857143,48145.2571428571,98.7092428571429,"Malaga","Malaga"
2021-02-07,30,3283884.57142857,97576.0842857143,97.1939557142857,"Region of Murcia","Region of Murcia"
2021-02-07,31,1393957.75714286,63045.02,95.80538,"Navarre","Navarre"
2021-02-07,32,659927.314285714,23515.0771428571,96.6431871428572,"Province of Ourense","Province of Ourense"
2021-02-07,33,2267878.57142857,20622.4785714286,99.1157742857143,"Asturias","Asturias"
2021-02-07,34,286877.9,18700.6671428571,93.9969285714286,"Palencia","Palencia"
2021-02-07,35,2700404.71428571,3392.79757142857,99.8754771428571,"Las Palmas","Las Palmas"
2021-02-07,35,2585462.71428571,3300.38628571429,99.8720971428571,"Las Palmas","Las Palmas"
2021-02-07,35,2470520.71428571,3207.975,99.8687171428572,"Las Palmas","Las Palmas"
2021-02-07,36,2260316.71428571,66945.1,97.1628742857143,"Pontevedra","Pontevedra"
2021-02-07,37,648732.485714286,18986.5585714286,97.1987642857143,"Salamanca","Salamanca"
2021-02-07,38,2452374.85714286,2935.33057142857,99.8812714285714,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2021-02-07,38,2354748.85714286,2827.073,99.8795814285714,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2021-02-07,38,2257122.85714286,2718.81542857143,99.8778914285714,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2021-02-07,38,2220363.14285714,2879.82457142857,99.8686385714286,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2021-02-07,39,1366387.42857143,34929.6257142857,97.5859957142857,"Cantabria","Cantabria"
2021-02-07,40,240873.471428571,20374.9085714286,92.3236985714286,"Segovia","Segovia"
2021-02-07,41,4058547.14285714,85197.1085714286,98.00848,"Seville","Seville"
2021-02-07,42,150067.457142857,7835.85171428571,95.1395714285714,"Soria","Soria"
2021-02-07,43,1550415.28571429,72248.82,95.6581,"Tarragona","Tarragona"
2021-02-07,44,185502.485714286,14470.4465714286,92.91879,"Teruel","Teruel"
2021-02-07,45,1079883.57142857,151955.04,87.9334685714286,"Toledo","Toledo"
2021-02-07,46,5299547.85714286,105305.124285714,98.1139028571429,"Valencia","Valencia"
2021-02-07,47,1116648.08571429,37744.98,96.8145757142857,"Valladolid","Valladolid"
2021-02-07,48,2514304,77705.0542857143,97.1667885714286,"Biscay","Biscay"
2021-02-07,49,291359.342857143,20079.1785714286,93.6614971428571,"Zamora","Zamora"
2021-02-07,50,2196266.71428571,51732.6828571429,97.7792214285714,"Zaragoza","Zaragoza"
2021-02-07,51,221006.442857143,2035.01942857143,99.08598,"Ceuta","Ceuta"
2021-02-07,52,207434.514285714,500.929857142857,99.7590071428571,"Melilla","Melilla"
2021-02-08,1,712704.685714286,61643.4028571429,92.39129,"Alava","Alava"
2021-02-08,2,683733.885714286,39262.1685714286,94.71896,"Albacete","Albacete"
2021-02-08,3,3777675.14285714,109185.74,97.2637257142857,"Alicante","Alicante"
2021-02-08,4,1479529.57142857,31985.6385714286,97.9194957142857,"Almeria","Almeria"
2021-02-08,5,237837.214285714,25031.8557142857,90.5083571428571,"Avila","Avila"
2021-02-08,6,1150496.27142857,28213.0857142857,97.6409571428571,"Badajoz","Badajoz"
2021-02-08,7,2073252.71428571,2876.78557142857,99.86072,"Balearic Islands","Balearic Islands"
2021-02-08,7,2138013,2975.75228571429,99.8602242857143,"Balearic Islands","Balearic Islands"
2021-02-08,7,2202773.28571429,3074.719,99.8597285714286,"Balearic Islands","Balearic Islands"
2021-02-08,8,12445196.7142857,159708.031428571,98.7720957142857,"Barcelona","Barcelona"
2021-02-08,9,668931.1,38019.5257142857,94.7280057142857,"Burgos","Burgos"
2021-02-08,10,581429.428571429,26664.6057142857,95.6721357142857,"Caceres","Caceres"
2021-02-08,11,2651890.42857143,43725.3057142857,98.4245014285714,"Cadiz","Cadiz"
2021-02-08,12,1187531.42857143,52603.8057142857,95.87887,"Castellon","Castellon"
2021-02-08,13,809101.642857143,33408.1271428571,96.1327142857143,"Ciudad Real","Ciudad Real"
2021-02-08,14,1614432.57142857,53743.6228571429,96.8485928571429,"Cordoba","Cordoba"
2021-02-08,15,2505040.57142857,69538.1842857143,97.34138,"A Coruna","A Coruna"
2021-02-08,16,247240.985714286,30303.7042857143,89.3971157142857,"Cuenca","Cuenca"
2021-02-08,17,1477187.84285714,79937.9442857143,94.9655671428572,"Girona","Girona"
2021-02-08,18,1852810.28571429,42563.9,97.79295,"Granada","Granada"
2021-02-08,19,363745.957142857,74495.2685714286,83.4298457142857,"Guadalajara","Guadalajara"
2021-02-08,20,1446972.42857143,46408.1857142857,97.0574028571428,"Gipuzkoa","Gipuzkoa"
2021-02-08,21,892430.714285714,24392.0628571429,97.4088328571429,"Huelva","Huelva"
2021-02-08,22,441528.857142857,29209.09,93.9475114285714,"Huesca","Huesca"
2021-02-08,23,1081846.11428571,34283.0128571429,96.9910071428571,"Jaen","Jaen"
2021-02-08,24,963239.028571429,22165.8571428571,97.7823514285714,"Leon","Leon"
2021-02-08,25,868883.985714286,42644.0414285714,95.44369,"Lleida","Lleida"
2021-02-08,26,574561.5,49064.6157142857,92.37688,"La Rioja","La Rioja"
2021-02-08,27,662025.542857143,30774.5942857143,95.6539771428571,"Lugo","Lugo"
2021-02-08,28,14651362.4285714,267621.728571429,98.2486414285714,"Community of Madrid","Community of Madrid"
2021-02-08,29,3543866.57142857,47712.5871428571,98.7115442857143,"Malaga","Malaga"
2021-02-08,30,3282897.42857143,97896.9414285715,97.1845728571429,"Region of Murcia","Region of Murcia"
2021-02-08,31,1392969.75714286,63156.6985714286,95.7956357142857,"Navarre","Navarre"
2021-02-08,32,660854.442857143,23551.4242857143,96.6429971428571,"Province of Ourense","Province of Ourense"
2021-02-08,33,2267508.57142857,20637.0342857143,99.1150714285714,"Asturias","Asturias"
2021-02-08,34,288275.957142857,18678.0528571429,94.0294657142857,"Palencia","Palencia"
2021-02-08,35,2480205.57142857,3144.50985714286,99.8712171428571,"Las Palmas","Las Palmas"
2021-02-08,35,2560909.85714286,3393.17342857143,99.8655014285714,"Las Palmas","Las Palmas"
2021-02-08,35,2641614.14285714,3641.837,99.8597857142857,"Las Palmas","Las Palmas"
2021-02-08,36,2256899.42857143,67145.4228571429,97.1512128571428,"Pontevedra","Pontevedra"
2021-02-08,37,646205.742857143,18992.4828571429,97.1878328571429,"Salamanca","Salamanca"
2021-02-08,38,2290626,3061.69971428571,99.8646071428571,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2021-02-08,38,2360888.85714286,3243.57485714286,99.8605757142857,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2021-02-08,38,2431151.71428571,3425.45,99.8565442857143,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2021-02-08,38,2538174.28571429,3446.316,99.8617657142857,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2021-02-08,39,1369669.14285714,35171.7928571429,97.57654,"Cantabria","Cantabria"
2021-02-08,40,241279.028571429,20511.27,92.2909042857143,"Segovia","Segovia"
2021-02-08,41,4055462.28571428,84408.8071428572,98.0241171428571,"Seville","Seville"
2021-02-08,42,149624.285714286,7857.74014285714,95.1142857142857,"Soria","Soria"
2021-02-08,43,1563771.71428571,72893.2042857143,95.6606157142857,"Tarragona","Tarragona"
2021-02-08,44,185902.371428571,14495.7594285714,92.92125,"Teruel","Teruel"
2021-02-08,45,1080490.85714286,152985.654285714,87.8729142857143,"Toledo","Toledo"
2021-02-08,46,5312234.14285714,105505.067142857,98.1151171428571,"Valencia","Valencia"
2021-02-08,47,1118629.37142857,37729.6185714286,96.8210585714286,"Valladolid","Valladolid"
2021-02-08,48,2515588.71428571,77872.76,97.1626457142857,"Biscay","Biscay"
2021-02-08,49,290744.557142857,19831.1457142857,93.7187985714286,"Zamora","Zamora"
2021-02-08,50,2196787,51490.13,97.78946,"Zaragoza","Zaragoza"
2021-02-08,51,218383.1,2008.72742857143,99.0892085714286,"Ceuta","Ceuta"
2021-02-08,52,207441.871428571,479.673857142857,99.7685785714286,"Melilla","Melilla"
2021-02-09,1,711623.428571429,61614.8728571429,92.3832242857143,"Alava","Alava"
2021-02-09,2,681658.985714286,39040.4385714286,94.7304214285714,"Albacete","Albacete"
2021-02-09,3,3768188.85714286,109134.782857143,97.2583214285714,"Alicante","Alicante"
2021-02-09,4,1475256.85714286,31861.3757142857,97.9211571428572,"Almeria","Almeria"
2021-02-09,5,236223.914285714,24955.96,90.4766457142857,"Avila","Avila"
2021-02-09,6,1146626.41428571,28173.8114285714,97.6365871428572,"Badajoz","Badajoz"
2021-02-09,7,2277054.71428571,3127.18242857143,99.8614385714286,"Balearic Islands","Balearic Islands"
2021-02-09,7,2405020,3213.23657142857,99.86524,"Balearic Islands","Balearic Islands"
2021-02-09,7,2532985.28571429,3299.29071428571,99.8690414285714,"Balearic Islands","Balearic Islands"
2021-02-09,8,12479649.4285714,159703.231428571,98.77541,"Barcelona","Barcelona"
2021-02-09,9,670190.542857143,38075.2057142857,94.7305228571429,"Burgos","Burgos"
2021-02-09,10,579943.242857143,26471.4028571429,95.6899285714286,"Caceres","Caceres"
2021-02-09,11,2632959,42965.0114285714,98.43878,"Cadiz","Cadiz"
2021-02-09,12,1185020.42857143,52563.5885714286,95.8732914285714,"Castellon","Castellon"
2021-02-09,13,804846.771428571,33281.4842857143,96.12616,"Ciudad Real","Ciudad Real"
2021-02-09,14,1600270.42857143,52188.8271428571,96.9066114285714,"Cordoba","Cordoba"
2021-02-09,15,2511024.14285714,69367.34,97.3532242857143,"A Coruna","A Coruna"
2021-02-09,16,246355.957142857,30045.7714285714,89.4376357142857,"Cuenca","Cuenca"
2021-02-09,17,1481443.12857143,80238.3485714286,94.9621685714286,"Girona","Girona"
2021-02-09,18,1847661,42061.7314285714,97.8110728571429,"Granada","Granada"
2021-02-09,19,365110.185714286,74870.8157142857,83.4162528571429,"Guadalajara","Guadalajara"
