"ORIGEN","DESTINO","O_D","Nombre_Zona_origin","NUTS_CNTR_CODE_origin","NUTS_ID_origin","Nombre_Zona_destination","NUTS_CNTR_CODE_destination","NUTS_ID_destination","xcoord_origin","ycoord_origin","xcoord_destination","ycoord_destination","mode","counts"
"ES31","ES09","ES31_ES09","Navarra","ES","ES220","Burgos","ES","ES412",-1.62196917743962,42.7072236433136,-3.53542994074566,42.36114650445,"plane",0
"ES31","ES09","ES31_ES09","Navarra","ES","ES220","Burgos","ES","ES412",-1.62196917743962,42.7072236433136,-3.53542994074566,42.36114650445,"ferry",0
"ES31","ES09","ES31_ES09","Navarra","ES","ES220","Burgos","ES","ES412",-1.62196917743962,42.7072236433136,-3.53542994074566,42.36114650445,"all trips",512856
"ES31","ES10","ES31_ES10","Navarra","ES","ES220","Caceres","ES","ES432",-1.62196917743962,42.7072236433136,-6.18687671882635,39.7307063798545,"car",17020
"ES31","ES10","ES31_ES10","Navarra","ES","ES220","Caceres","ES","ES432",-1.62196917743962,42.7072236433136,-6.18687671882635,39.7307063798545,"bus",1
"ES31","ES10","ES31_ES10","Navarra","ES","ES220","Caceres","ES","ES432",-1.62196917743962,42.7072236433136,-6.18687671882635,39.7307063798545,"train",0
"ES31","ES10","ES31_ES10","Navarra","ES","ES220","Caceres","ES","ES432",-1.62196917743962,42.7072236433136,-6.18687671882635,39.7307063798545,"plane",0
"ES31","ES10","ES31_ES10","Navarra","ES","ES220","Caceres","ES","ES432",-1.62196917743962,42.7072236433136,-6.18687671882635,39.7307063798545,"ferry",0
"ES31","ES10","ES31_ES10","Navarra","ES","ES220","Caceres","ES","ES432",-1.62196917743962,42.7072236433136,-6.18687671882635,39.7307063798545,"all trips",17021
"ES31","ES11","ES31_ES11","Navarra","ES","ES220","Cadiz","ES","ES612",-1.62196917743962,42.7072236433136,-5.76446774003969,36.5603616791138,"car",8498
"ES31","ES11","ES31_ES11","Navarra","ES","ES220","Cadiz","ES","ES612",-1.62196917743962,42.7072236433136,-5.76446774003969,36.5603616791138,"bus",0
"ES31","ES11","ES31_ES11","Navarra","ES","ES220","Cadiz","ES","ES612",-1.62196917743962,42.7072236433136,-5.76446774003969,36.5603616791138,"train",0
"ES31","ES11","ES31_ES11","Navarra","ES","ES220","Cadiz","ES","ES612",-1.62196917743962,42.7072236433136,-5.76446774003969,36.5603616791138,"plane",0
"ES31","ES11","ES31_ES11","Navarra","ES","ES220","Cadiz","ES","ES612",-1.62196917743962,42.7072236433136,-5.76446774003969,36.5603616791138,"ferry",0
"ES31","ES11","ES31_ES11","Navarra","ES","ES220","Cadiz","ES","ES612",-1.62196917743962,42.7072236433136,-5.76446774003969,36.5603616791138,"all trips",8498
"ES31","ES12","ES31_ES12","Navarra","ES","ES220","Castellon/Castello","ES","ES522",-1.62196917743962,42.7072236433136,-0.132751734097723,40.2469282160128,"car",89151
"ES31","ES12","ES31_ES12","Navarra","ES","ES220","Castellon/Castello","ES","ES522",-1.62196917743962,42.7072236433136,-0.132751734097723,40.2469282160128,"bus",0
"ES31","ES12","ES31_ES12","Navarra","ES","ES220","Castellon/Castello","ES","ES522",-1.62196917743962,42.7072236433136,-0.132751734097723,40.2469282160128,"train",0
"ES31","ES12","ES31_ES12","Navarra","ES","ES220","Castellon/Castello","ES","ES522",-1.62196917743962,42.7072236433136,-0.132751734097723,40.2469282160128,"plane",0
"ES31","ES12","ES31_ES12","Navarra","ES","ES220","Castellon/Castello","ES","ES522",-1.62196917743962,42.7072236433136,-0.132751734097723,40.2469282160128,"ferry",0
"ES31","ES12","ES31_ES12","Navarra","ES","ES220","Castellon/Castello","ES","ES522",-1.62196917743962,42.7072236433136,-0.132751734097723,40.2469282160128,"all trips",89151
"ES31","ES13","ES31_ES13","Navarra","ES","ES220","Ciudad Real","ES","ES422",-1.62196917743962,42.7072236433136,-3.84449395529323,38.929216429385,"car",20307
"ES31","ES13","ES31_ES13","Navarra","ES","ES220","Ciudad Real","ES","ES422",-1.62196917743962,42.7072236433136,-3.84449395529323,38.929216429385,"bus",0
"ES31","ES13","ES31_ES13","Navarra","ES","ES220","Ciudad Real","ES","ES422",-1.62196917743962,42.7072236433136,-3.84449395529323,38.929216429385,"train",0
"ES31","ES13","ES31_ES13","Navarra","ES","ES220","Ciudad Real","ES","ES422",-1.62196917743962,42.7072236433136,-3.84449395529323,38.929216429385,"plane",0
"ES31","ES13","ES31_ES13","Navarra","ES","ES220","Ciudad Real","ES","ES422",-1.62196917743962,42.7072236433136,-3.84449395529323,38.929216429385,"ferry",0
"ES31","ES13","ES31_ES13","Navarra","ES","ES220","Ciudad Real","ES","ES422",-1.62196917743962,42.7072236433136,-3.84449395529323,38.929216429385,"all trips",20307
"ES31","ES14","ES31_ES14","Navarra","ES","ES220","Cordoba","ES","ES613",-1.62196917743962,42.7072236433136,-4.79928446012764,37.9610335657501,"car",13175
"ES31","ES14","ES31_ES14","Navarra","ES","ES220","Cordoba","ES","ES613",-1.62196917743962,42.7072236433136,-4.79928446012764,37.9610335657501,"bus",0
"ES31","ES14","ES31_ES14","Navarra","ES","ES220","Cordoba","ES","ES613",-1.62196917743962,42.7072236433136,-4.79928446012764,37.9610335657501,"train",0
"ES31","ES14","ES31_ES14","Navarra","ES","ES220","Cordoba","ES","ES613",-1.62196917743962,42.7072236433136,-4.79928446012764,37.9610335657501,"plane",0
"ES31","ES14","ES31_ES14","Navarra","ES","ES220","Cordoba","ES","ES613",-1.62196917743962,42.7072236433136,-4.79928446012764,37.9610335657501,"ferry",0
"ES31","ES14","ES31_ES14","Navarra","ES","ES220","Cordoba","ES","ES613",-1.62196917743962,42.7072236433136,-4.79928446012764,37.9610335657501,"all trips",13175
"ES31","ES15","ES31_ES15","Navarra","ES","ES220","A Coruna","ES","ES111",-1.62196917743962,42.7072236433136,-8.47853830273453,43.0892158335483,"car",36022
"ES31","ES15","ES31_ES15","Navarra","ES","ES220","A Coruna","ES","ES111",-1.62196917743962,42.7072236433136,-8.47853830273453,43.0892158335483,"bus",1
"ES31","ES15","ES31_ES15","Navarra","ES","ES220","A Coruna","ES","ES111",-1.62196917743962,42.7072236433136,-8.47853830273453,43.0892158335483,"train",779
"ES31","ES15","ES31_ES15","Navarra","ES","ES220","A Coruna","ES","ES111",-1.62196917743962,42.7072236433136,-8.47853830273453,43.0892158335483,"plane",0
"ES31","ES15","ES31_ES15","Navarra","ES","ES220","A Coruna","ES","ES111",-1.62196917743962,42.7072236433136,-8.47853830273453,43.0892158335483,"ferry",0
"ES31","ES15","ES31_ES15","Navarra","ES","ES220","A Coruna","ES","ES111",-1.62196917743962,42.7072236433136,-8.47853830273453,43.0892158335483,"all trips",36803
"ES31","ES16","ES31_ES16","Navarra","ES","ES220","Cuenca","ES","ES423",-1.62196917743962,42.7072236433136,-2.21836025952043,39.9013166996047,"car",34126
"ES31","ES16","ES31_ES16","Navarra","ES","ES220","Cuenca","ES","ES423",-1.62196917743962,42.7072236433136,-2.21836025952043,39.9013166996047,"bus",0
"ES31","ES16","ES31_ES16","Navarra","ES","ES220","Cuenca","ES","ES423",-1.62196917743962,42.7072236433136,-2.21836025952043,39.9013166996047,"train",0
"ES31","ES16","ES31_ES16","Navarra","ES","ES220","Cuenca","ES","ES423",-1.62196917743962,42.7072236433136,-2.21836025952043,39.9013166996047,"plane",0
"ES31","ES16","ES31_ES16","Navarra","ES","ES220","Cuenca","ES","ES423",-1.62196917743962,42.7072236433136,-2.21836025952043,39.9013166996047,"ferry",0
"ES31","ES16","ES31_ES16","Navarra","ES","ES220","Cuenca","ES","ES423",-1.62196917743962,42.7072236433136,-2.21836025952043,39.9013166996047,"all trips",34126
"ES31","ES17","ES31_ES17","Navarra","ES","ES220","Girona","ES","ES512",-1.62196917743962,42.7072236433136,2.56649735838387,42.1738045335234,"car",100478
"ES31","ES17","ES31_ES17","Navarra","ES","ES220","Girona","ES","ES512",-1.62196917743962,42.7072236433136,2.56649735838387,42.1738045335234,"bus",0
"ES31","ES17","ES31_ES17","Navarra","ES","ES220","Girona","ES","ES512",-1.62196917743962,42.7072236433136,2.56649735838387,42.1738045335234,"train",0
"ES31","ES17","ES31_ES17","Navarra","ES","ES220","Girona","ES","ES512",-1.62196917743962,42.7072236433136,2.56649735838387,42.1738045335234,"plane",0
"ES31","ES17","ES31_ES17","Navarra","ES","ES220","Girona","ES","ES512",-1.62196917743962,42.7072236433136,2.56649735838387,42.1738045335234,"ferry",0
"ES31","ES17","ES31_ES17","Navarra","ES","ES220","Girona","ES","ES512",-1.62196917743962,42.7072236433136,2.56649735838387,42.1738045335234,"all trips",100478
"ES31","ES18","ES31_ES18","Navarra","ES","ES220","Granada","ES","ES614",-1.62196917743962,42.7072236433136,-3.23676871321909,37.3061542425598,"car",22092
"ES31","ES18","ES31_ES18","Navarra","ES","ES220","Granada","ES","ES614",-1.62196917743962,42.7072236433136,-3.23676871321909,37.3061542425598,"bus",0
"ES31","ES18","ES31_ES18","Navarra","ES","ES220","Granada","ES","ES614",-1.62196917743962,42.7072236433136,-3.23676871321909,37.3061542425598,"train",0
"ES31","ES18","ES31_ES18","Navarra","ES","ES220","Granada","ES","ES614",-1.62196917743962,42.7072236433136,-3.23676871321909,37.3061542425598,"plane",0
"ES31","ES18","ES31_ES18","Navarra","ES","ES220","Granada","ES","ES614",-1.62196917743962,42.7072236433136,-3.23676871321909,37.3061542425598,"ferry",0
"ES31","ES18","ES31_ES18","Navarra","ES","ES220","Granada","ES","ES614",-1.62196917743962,42.7072236433136,-3.23676871321909,37.3061542425598,"all trips",22092
"ES31","ES19","ES31_ES19","Navarra","ES","ES220","Guadalajara","ES","ES424",-1.62196917743962,42.7072236433136,-2.62752702108517,40.8216329369335,"car",165366
"ES31","ES19","ES31_ES19","Navarra","ES","ES220","Guadalajara","ES","ES424",-1.62196917743962,42.7072236433136,-2.62752702108517,40.8216329369335,"bus",0
"ES31","ES19","ES31_ES19","Navarra","ES","ES220","Guadalajara","ES","ES424",-1.62196917743962,42.7072236433136,-2.62752702108517,40.8216329369335,"train",11156
"ES31","ES19","ES31_ES19","Navarra","ES","ES220","Guadalajara","ES","ES424",-1.62196917743962,42.7072236433136,-2.62752702108517,40.8216329369335,"plane",0
"ES31","ES19","ES31_ES19","Navarra","ES","ES220","Guadalajara","ES","ES424",-1.62196917743962,42.7072236433136,-2.62752702108517,40.8216329369335,"ferry",0
"ES31","ES19","ES31_ES19","Navarra","ES","ES220","Guadalajara","ES","ES424",-1.62196917743962,42.7072236433136,-2.62752702108517,40.8216329369335,"all trips",176522
"ES31","ES20","ES31_ES20","Navarra","ES","ES220","Gipuzkoa","ES","ES212",-1.62196917743962,42.7072236433136,-2.18941249097079,43.1723907041975,"car",2943473
"ES31","ES20","ES31_ES20","Navarra","ES","ES220","Gipuzkoa","ES","ES212",-1.62196917743962,42.7072236433136,-2.18941249097079,43.1723907041975,"bus",167838
"ES31","ES20","ES31_ES20","Navarra","ES","ES220","Gipuzkoa","ES","ES212",-1.62196917743962,42.7072236433136,-2.18941249097079,43.1723907041975,"train",53243
"ES31","ES20","ES31_ES20","Navarra","ES","ES220","Gipuzkoa","ES","ES212",-1.62196917743962,42.7072236433136,-2.18941249097079,43.1723907041975,"plane",0
"ES31","ES20","ES31_ES20","Navarra","ES","ES220","Gipuzkoa","ES","ES212",-1.62196917743962,42.7072236433136,-2.18941249097079,43.1723907041975,"ferry",0
"ES31","ES20","ES31_ES20","Navarra","ES","ES220","Gipuzkoa","ES","ES212",-1.62196917743962,42.7072236433136,-2.18941249097079,43.1723907041975,"all trips",3164555
"ES31","ES21","ES31_ES21","Navarra","ES","ES220","Huelva","ES","ES615",-1.62196917743962,42.7072236433136,-6.85535225332458,37.5591594299634,"car",4665
"ES31","ES21","ES31_ES21","Navarra","ES","ES220","Huelva","ES","ES615",-1.62196917743962,42.7072236433136,-6.85535225332458,37.5591594299634,"bus",0
"ES31","ES21","ES31_ES21","Navarra","ES","ES220","Huelva","ES","ES615",-1.62196917743962,42.7072236433136,-6.85535225332458,37.5591594299634,"train",0
"ES31","ES21","ES31_ES21","Navarra","ES","ES220","Huelva","ES","ES615",-1.62196917743962,42.7072236433136,-6.85535225332458,37.5591594299634,"plane",0
"ES31","ES21","ES31_ES21","Navarra","ES","ES220","Huelva","ES","ES615",-1.62196917743962,42.7072236433136,-6.85535225332458,37.5591594299634,"ferry",0
"ES31","ES21","ES31_ES21","Navarra","ES","ES220","Huelva","ES","ES615",-1.62196917743962,42.7072236433136,-6.85535225332458,37.5591594299634,"all trips",4665
"ES31","ES22","ES31_ES22","Navarra","ES","ES220","Huesca","ES","ES241",-1.62196917743962,42.7072236433136,-0.0879506146236791,42.2336832772921,"car",445139
"ES31","ES22","ES31_ES22","Navarra","ES","ES220","Huesca","ES","ES241",-1.62196917743962,42.7072236433136,-0.0879506146236791,42.2336832772921,"bus",1326
"ES31","ES22","ES31_ES22","Navarra","ES","ES220","Huesca","ES","ES241",-1.62196917743962,42.7072236433136,-0.0879506146236791,42.2336832772921,"train",0
"ES31","ES22","ES31_ES22","Navarra","ES","ES220","Huesca","ES","ES241",-1.62196917743962,42.7072236433136,-0.0879506146236791,42.2336832772921,"plane",0
"ES31","ES22","ES31_ES22","Navarra","ES","ES220","Huesca","ES","ES241",-1.62196917743962,42.7072236433136,-0.0879506146236791,42.2336832772921,"ferry",0
"ES31","ES22","ES31_ES22","Navarra","ES","ES220","Huesca","ES","ES241",-1.62196917743962,42.7072236433136,-0.0879506146236791,42.2336832772921,"all trips",446465
"ES31","ES23","ES31_ES23","Navarra","ES","ES220","Jaen","ES","ES616",-1.62196917743962,42.7072236433136,-3.43946978524982,38.0205460353112,"car",19152
"ES31","ES23","ES31_ES23","Navarra","ES","ES220","Jaen","ES","ES616",-1.62196917743962,42.7072236433136,-3.43946978524982,38.0205460353112,"bus",0
"ES31","ES23","ES31_ES23","Navarra","ES","ES220","Jaen","ES","ES616",-1.62196917743962,42.7072236433136,-3.43946978524982,38.0205460353112,"train",0
"ES31","ES23","ES31_ES23","Navarra","ES","ES220","Jaen","ES","ES616",-1.62196917743962,42.7072236433136,-3.43946978524982,38.0205460353112,"plane",0
"ES31","ES23","ES31_ES23","Navarra","ES","ES220","Jaen","ES","ES616",-1.62196917743962,42.7072236433136,-3.43946978524982,38.0205460353112,"ferry",0
"ES31","ES23","ES31_ES23","Navarra","ES","ES220","Jaen","ES","ES616",-1.62196917743962,42.7072236433136,-3.43946978524982,38.0205460353112,"all trips",19152
"ES31","ES24","ES31_ES24","Navarra","ES","ES220","Leon","ES","ES413",-1.62196917743962,42.7072236433136,-5.83919841704649,42.619548233083,"car",74777
"ES31","ES24","ES31_ES24","Navarra","ES","ES220","Leon","ES","ES413",-1.62196917743962,42.7072236433136,-5.83919841704649,42.619548233083,"bus",107
"ES31","ES24","ES31_ES24","Navarra","ES","ES220","Leon","ES","ES413",-1.62196917743962,42.7072236433136,-5.83919841704649,42.619548233083,"train",6214
"ES31","ES24","ES31_ES24","Navarra","ES","ES220","Leon","ES","ES413",-1.62196917743962,42.7072236433136,-5.83919841704649,42.619548233083,"plane",0
"ES31","ES24","ES31_ES24","Navarra","ES","ES220","Leon","ES","ES413",-1.62196917743962,42.7072236433136,-5.83919841704649,42.619548233083,"ferry",0
"ES31","ES24","ES31_ES24","Navarra","ES","ES220","Leon","ES","ES413",-1.62196917743962,42.7072236433136,-5.83919841704649,42.619548233083,"all trips",81098
"ES31","ES25","ES31_ES25","Navarra","ES","ES220","Lleida","ES","ES513",-1.62196917743962,42.7072236433136,1.03298748199654,42.0441769782843,"car",185297
"ES31","ES25","ES31_ES25","Navarra","ES","ES220","Lleida","ES","ES513",-1.62196917743962,42.7072236433136,1.03298748199654,42.0441769782843,"bus",6024
"ES31","ES25","ES31_ES25","Navarra","ES","ES220","Lleida","ES","ES513",-1.62196917743962,42.7072236433136,1.03298748199654,42.0441769782843,"train",34004
"ES31","ES25","ES31_ES25","Navarra","ES","ES220","Lleida","ES","ES513",-1.62196917743962,42.7072236433136,1.03298748199654,42.0441769782843,"plane",0
"ES31","ES25","ES31_ES25","Navarra","ES","ES220","Lleida","ES","ES513",-1.62196917743962,42.7072236433136,1.03298748199654,42.0441769782843,"ferry",0
"ES31","ES25","ES31_ES25","Navarra","ES","ES220","Lleida","ES","ES513",-1.62196917743962,42.7072236433136,1.03298748199654,42.0441769782843,"all trips",225325
"ES31","ES26","ES31_ES26","Navarra","ES","ES220","La Rioja","ES","ES230",-1.62196917743962,42.7072236433136,-2.47263095890837,42.2389380979813,"car",1283673
"ES31","ES26","ES31_ES26","Navarra","ES","ES220","La Rioja","ES","ES230",-1.62196917743962,42.7072236433136,-2.47263095890837,42.2389380979813,"bus",114060
"ES31","ES26","ES31_ES26","Navarra","ES","ES220","La Rioja","ES","ES230",-1.62196917743962,42.7072236433136,-2.47263095890837,42.2389380979813,"train",44317
"ES31","ES26","ES31_ES26","Navarra","ES","ES220","La Rioja","ES","ES230",-1.62196917743962,42.7072236433136,-2.47263095890837,42.2389380979813,"plane",0
"ES31","ES26","ES31_ES26","Navarra","ES","ES220","La Rioja","ES","ES230",-1.62196917743962,42.7072236433136,-2.47263095890837,42.2389380979813,"ferry",0
"ES31","ES26","ES31_ES26","Navarra","ES","ES220","La Rioja","ES","ES230",-1.62196917743962,42.7072236433136,-2.47263095890837,42.2389380979813,"all trips",1442050
"ES31","ES27","ES31_ES27","Navarra","ES","ES220","Lugo","ES","ES112",-1.62196917743962,42.7072236433136,-7.44437040320826,43.0241412798924,"car",18318
"ES31","ES27","ES31_ES27","Navarra","ES","ES220","Lugo","ES","ES112",-1.62196917743962,42.7072236433136,-7.44437040320826,43.0241412798924,"bus",4
"ES31","ES27","ES31_ES27","Navarra","ES","ES220","Lugo","ES","ES112",-1.62196917743962,42.7072236433136,-7.44437040320826,43.0241412798924,"train",372
"ES31","ES27","ES31_ES27","Navarra","ES","ES220","Lugo","ES","ES112",-1.62196917743962,42.7072236433136,-7.44437040320826,43.0241412798924,"plane",0
"ES31","ES27","ES31_ES27","Navarra","ES","ES220","Lugo","ES","ES112",-1.62196917743962,42.7072236433136,-7.44437040320826,43.0241412798924,"ferry",0
"ES31","ES27","ES31_ES27","Navarra","ES","ES220","Lugo","ES","ES112",-1.62196917743962,42.7072236433136,-7.44437040320826,43.0241412798924,"all trips",18694
"ES31","ES28","ES31_ES28","Navarra","ES","ES220","Madrid","ES","ES300",-1.62196917743962,42.7072236433136,-3.72420837134526,40.4934625582317,"car",920623
"ES31","ES28","ES31_ES28","Navarra","ES","ES220","Madrid","ES","ES300",-1.62196917743962,42.7072236433136,-3.72420837134526,40.4934625582317,"bus",58484
"ES31","ES28","ES31_ES28","Navarra","ES","ES220","Madrid","ES","ES300",-1.62196917743962,42.7072236433136,-3.72420837134526,40.4934625582317,"train",221456
"ES31","ES28","ES31_ES28","Navarra","ES","ES220","Madrid","ES","ES300",-1.62196917743962,42.7072236433136,-3.72420837134526,40.4934625582317,"plane",988
"ES31","ES28","ES31_ES28","Navarra","ES","ES220","Madrid","ES","ES300",-1.62196917743962,42.7072236433136,-3.72420837134526,40.4934625582317,"ferry",0
"ES31","ES28","ES31_ES28","Navarra","ES","ES220","Madrid","ES","ES300",-1.62196917743962,42.7072236433136,-3.72420837134526,40.4934625582317,"all trips",1201551
"ES31","ES29","ES31_ES29","Navarra","ES","ES220","Malaga","ES","ES617",-1.62196917743962,42.7072236433136,-4.70753902160581,36.8209829186459,"car",18075
"ES31","ES29","ES31_ES29","Navarra","ES","ES220","Malaga","ES","ES617",-1.62196917743962,42.7072236433136,-4.70753902160581,36.8209829186459,"bus",0
"ES31","ES29","ES31_ES29","Navarra","ES","ES220","Malaga","ES","ES617",-1.62196917743962,42.7072236433136,-4.70753902160581,36.8209829186459,"train",0
"ES31","ES29","ES31_ES29","Navarra","ES","ES220","Malaga","ES","ES617",-1.62196917743962,42.7072236433136,-4.70753902160581,36.8209829186459,"plane",0
"ES31","ES29","ES31_ES29","Navarra","ES","ES220","Malaga","ES","ES617",-1.62196917743962,42.7072236433136,-4.70753902160581,36.8209829186459,"ferry",0
"ES31","ES29","ES31_ES29","Navarra","ES","ES220","Malaga","ES","ES617",-1.62196917743962,42.7072236433136,-4.70753902160581,36.8209829186459,"all trips",18075
"ES31","ES30","ES31_ES30","Navarra","ES","ES220","Murcia","ES","ES620",-1.62196917743962,42.7072236433136,-1.47975608120949,38.0038328304038,"car",57320
"ES31","ES30","ES31_ES30","Navarra","ES","ES220","Murcia","ES","ES620",-1.62196917743962,42.7072236433136,-1.47975608120949,38.0038328304038,"bus",685
"ES31","ES30","ES31_ES30","Navarra","ES","ES220","Murcia","ES","ES620",-1.62196917743962,42.7072236433136,-1.47975608120949,38.0038328304038,"train",0
"ES31","ES30","ES31_ES30","Navarra","ES","ES220","Murcia","ES","ES620",-1.62196917743962,42.7072236433136,-1.47975608120949,38.0038328304038,"plane",0
"ES31","ES30","ES31_ES30","Navarra","ES","ES220","Murcia","ES","ES620",-1.62196917743962,42.7072236433136,-1.47975608120949,38.0038328304038,"ferry",0
"ES31","ES30","ES31_ES30","Navarra","ES","ES220","Murcia","ES","ES620",-1.62196917743962,42.7072236433136,-1.47975608120949,38.0038328304038,"all trips",58005
"ES31","ES32","ES31_ES32","Navarra","ES","ES220","Ourense","ES","ES113",-1.62196917743962,42.7072236433136,-7.60322270754186,42.1834061872857,"car",16357
"ES31","ES32","ES31_ES32","Navarra","ES","ES220","Ourense","ES","ES113",-1.62196917743962,42.7072236433136,-7.60322270754186,42.1834061872857,"bus",24
"ES31","ES32","ES31_ES32","Navarra","ES","ES220","Ourense","ES","ES113",-1.62196917743962,42.7072236433136,-7.60322270754186,42.1834061872857,"train",1474
"ES31","ES32","ES31_ES32","Navarra","ES","ES220","Ourense","ES","ES113",-1.62196917743962,42.7072236433136,-7.60322270754186,42.1834061872857,"plane",0
"ES31","ES32","ES31_ES32","Navarra","ES","ES220","Ourense","ES","ES113",-1.62196917743962,42.7072236433136,-7.60322270754186,42.1834061872857,"ferry",0
"ES31","ES32","ES31_ES32","Navarra","ES","ES220","Ourense","ES","ES113",-1.62196917743962,42.7072236433136,-7.60322270754186,42.1834061872857,"all trips",17855
"ES31","ES33","ES31_ES33","Navarra","ES","ES220","Asturias","ES","ES120",-1.62196917743962,42.7072236433136,-5.99031228272758,43.3012877058355,"car",112140
"ES31","ES33","ES31_ES33","Navarra","ES","ES220","Asturias","ES","ES120",-1.62196917743962,42.7072236433136,-5.99031228272758,43.3012877058355,"bus",184
"ES31","ES33","ES31_ES33","Navarra","ES","ES220","Asturias","ES","ES120",-1.62196917743962,42.7072236433136,-5.99031228272758,43.3012877058355,"train",1618
"ES31","ES33","ES31_ES33","Navarra","ES","ES220","Asturias","ES","ES120",-1.62196917743962,42.7072236433136,-5.99031228272758,43.3012877058355,"plane",0
"ES31","ES33","ES31_ES33","Navarra","ES","ES220","Asturias","ES","ES120",-1.62196917743962,42.7072236433136,-5.99031228272758,43.3012877058355,"ferry",0
"ES31","ES33","ES31_ES33","Navarra","ES","ES220","Asturias","ES","ES120",-1.62196917743962,42.7072236433136,-5.99031228272758,43.3012877058355,"all trips",113941
"ES31","ES34","ES31_ES34","Navarra","ES","ES220","Palencia","ES","ES414",-1.62196917743962,42.7072236433136,-4.51928444796988,42.3664605691603,"car",81612
"ES31","ES34","ES31_ES34","Navarra","ES","ES220","Palencia","ES","ES414",-1.62196917743962,42.7072236433136,-4.51928444796988,42.3664605691603,"bus",23
"ES31","ES34","ES31_ES34","Navarra","ES","ES220","Palencia","ES","ES414",-1.62196917743962,42.7072236433136,-4.51928444796988,42.3664605691603,"train",6295
"ES31","ES34","ES31_ES34","Navarra","ES","ES220","Palencia","ES","ES414",-1.62196917743962,42.7072236433136,-4.51928444796988,42.3664605691603,"plane",0
"ES31","ES34","ES31_ES34","Navarra","ES","ES220","Palencia","ES","ES414",-1.62196917743962,42.7072236433136,-4.51928444796988,42.3664605691603,"ferry",0
"ES31","ES34","ES31_ES34","Navarra","ES","ES220","Palencia","ES","ES414",-1.62196917743962,42.7072236433136,-4.51928444796988,42.3664605691603,"all trips",87931
"ES31","ES36","ES31_ES36","Navarra","ES","ES220","Pontevedra","ES","ES114",-1.62196917743962,42.7072236433136,-8.45583728067128,42.4087619172965,"car",26775
"ES31","ES36","ES31_ES36","Navarra","ES","ES220","Pontevedra","ES","ES114",-1.62196917743962,42.7072236433136,-8.45583728067128,42.4087619172965,"bus",25
"ES31","ES36","ES31_ES36","Navarra","ES","ES220","Pontevedra","ES","ES114",-1.62196917743962,42.7072236433136,-8.45583728067128,42.4087619172965,"train",240
"ES31","ES36","ES31_ES36","Navarra","ES","ES220","Pontevedra","ES","ES114",-1.62196917743962,42.7072236433136,-8.45583728067128,42.4087619172965,"plane",0
"ES31","ES36","ES31_ES36","Navarra","ES","ES220","Pontevedra","ES","ES114",-1.62196917743962,42.7072236433136,-8.45583728067128,42.4087619172965,"ferry",0
"ES31","ES36","ES31_ES36","Navarra","ES","ES220","Pontevedra","ES","ES114",-1.62196917743962,42.7072236433136,-8.45583728067128,42.4087619172965,"all trips",27041
"ES31","ES37","ES31_ES37","Navarra","ES","ES220","Salamanca","ES","ES415",-1.62196917743962,42.7072236433136,-6.09204864915396,40.8186161980974,"car",40109
"ES31","ES37","ES31_ES37","Navarra","ES","ES220","Salamanca","ES","ES415",-1.62196917743962,42.7072236433136,-6.09204864915396,40.8186161980974,"bus",3
"ES31","ES37","ES31_ES37","Navarra","ES","ES220","Salamanca","ES","ES415",-1.62196917743962,42.7072236433136,-6.09204864915396,40.8186161980974,"train",298
"ES31","ES37","ES31_ES37","Navarra","ES","ES220","Salamanca","ES","ES415",-1.62196917743962,42.7072236433136,-6.09204864915396,40.8186161980974,"plane",0
"ES31","ES37","ES31_ES37","Navarra","ES","ES220","Salamanca","ES","ES415",-1.62196917743962,42.7072236433136,-6.09204864915396,40.8186161980974,"ferry",0
"ES31","ES37","ES31_ES37","Navarra","ES","ES220","Salamanca","ES","ES415",-1.62196917743962,42.7072236433136,-6.09204864915396,40.8186161980974,"all trips",40409
"ES31","ES39","ES31_ES39","Navarra","ES","ES220","Cantabria","ES","ES130",-1.62196917743962,42.7072236433136,-4.06337123981027,43.161494720489,"car",417571
"ES31","ES39","ES31_ES39","Navarra","ES","ES220","Cantabria","ES","ES130",-1.62196917743962,42.7072236433136,-4.06337123981027,43.161494720489,"bus",190
"ES31","ES39","ES31_ES39","Navarra","ES","ES220","Cantabria","ES","ES130",-1.62196917743962,42.7072236433136,-4.06337123981027,43.161494720489,"train",0
"ES31","ES39","ES31_ES39","Navarra","ES","ES220","Cantabria","ES","ES130",-1.62196917743962,42.7072236433136,-4.06337123981027,43.161494720489,"plane",0
"ES31","ES39","ES31_ES39","Navarra","ES","ES220","Cantabria","ES","ES130",-1.62196917743962,42.7072236433136,-4.06337123981027,43.161494720489,"ferry",0
"ES31","ES39","ES31_ES39","Navarra","ES","ES220","Cantabria","ES","ES130",-1.62196917743962,42.7072236433136,-4.06337123981027,43.161494720489,"all trips",417761
"ES31","ES40","ES31_ES40","Navarra","ES","ES220","Segovia","ES","ES416",-1.62196917743962,42.7072236433136,-4.01506132046768,41.1906018379835,"car",51517
"ES31","ES40","ES31_ES40","Navarra","ES","ES220","Segovia","ES","ES416",-1.62196917743962,42.7072236433136,-4.01506132046768,41.1906018379835,"bus",0
"ES31","ES40","ES31_ES40","Navarra","ES","ES220","Segovia","ES","ES416",-1.62196917743962,42.7072236433136,-4.01506132046768,41.1906018379835,"train",0
"ES31","ES40","ES31_ES40","Navarra","ES","ES220","Segovia","ES","ES416",-1.62196917743962,42.7072236433136,-4.01506132046768,41.1906018379835,"plane",0
